station_id,city,year,month,avg_temp_c,precipitation_mm,sunshine_hours
59224,河池市,2015,12,23.8,12.9,40
59224,河池市,2016,1,25.9,32.1,66
59224,河池市,2016,2,27.7,86.1,69
59224,河池市,2016,3,28.8,25.8,87
59224,河池市,2016,4,27.8,112.1,91
59224,河池市,2016,5,27.3,123.0,137
59224,河池市,2016,6,27.2,391.4,146
59224,河池市,2016,7,25.4,169.5,148
59224,河池市,2016,8,23.8,119.4,90
59224,河池市,2016,9,21.9,72.0,66
59224,河池市,2016,10,21.3,74.4,90
59224,河池市,2016,11,22.0,36.5,40
59224,河池市,2016,12,23.3,25.6,44
59224,河池市,2017,1,25.2,55.7,44
59224,河池市,2017,2,27.7,51.8,61
59224,河池市,2017,3,27.8,71.7,59
59224,河池市,2017,4,29.3,55.7,91
59224,河池市,2017,5,29.4,437.5,151
59224,河池市,2017,6,27.3,198.3,139
59224,河池市,2017,7,26.5,303.1,132
59224,河池市,2017,8,23.8,145.9,113
59224,河池市,2017,9,24.0,128.2,59
59224,河池市,2017,10,23.3,133.7,75
59224,河池市,2017,11,23.3,14.9,40
59224,河池市,2017,12,22.8,34.1,40
59224,河池市,2018,1,25.6,13.5,45
59224,河池市,2018,2,28.6,34.3,48
59224,河池市,2018,3,29.3,104.3,61
59224,河池市,2018,4,29.9,20.9,94
59224,河池市,2018,5,29.6,321.6,200
59224,河池市,2018,6,27.2,308.5,154
59224,河池市,2018,7,26.3,119.4,150
59224,河池市,2018,8,24.4,218.0,107
59224,河池市,2018,9,22.6,71.4,64
59224,河池市,2018,10,22.2,177.0,59
59224,河池市,2018,11,24.2,32.1,40
59224,河池市,2018,12,25.3,45.9,40
59224,河池市,2019,1,26.8,65.0,40
59224,河池市,2019,2,28.6,89.7,40
59224,河池市,2019,3,27.4,94.5,92
59224,河池市,2019,4,29.6,32.6,82
59224,河池市,2019,5,28.2,275.0,200
59224,河池市,2019,6,27.3,294.5,188
59224,河池市,2019,7,25.6,308.6,120
59224,河池市,2019,8,25.0,225.7,129
59224,河池市,2019,9,22.6,156.4,78
59224,河池市,2019,10,23.1,112.8,89
59224,河池市,2019,11,21.3,44.4,44
59224,河池市,2019,12,23.5,14.7,42
59224,河池市,2020,1,25.3,60.8,40
59224,河池市,2020,2,26.2,89.4,50
59224,河池市,2020,3,27.4,43.6,66
59224,河池市,2020,4,29.5,27.4,47
59224,河池市,2020,5,27.8,355.6,200
59224,河池市,2020,6,27.2,321.9,111
59224,河池市,2020,7,26.1,317.1,155
59224,河池市,2020,8,23.1,275.3,128
59224,河池市,2020,9,22.4,210.6,102
59224,河池市,2020,10,23.1,148.0,60
59224,河池市,2020,11,22.2,45.0,40
59224,河池市,2020,12,23.7,65.2,40
59224,河池市,2021,1,24.9,19.8,40
59224,河池市,2021,2,28.5,20.2,40
59224,河池市,2021,3,27.5,104.1,85
59224,河池市,2021,4,29.2,59.0,74
59224,河池市,2021,5,27.5,161.5,167
59224,河池市,2021,6,27.7,106.0,160
59224,河池市,2021,7,24.7,224.6,121
59224,河池市,2021,8,24.6,138.1,102
59224,河池市,2021,9,21.3,211.4,98
59224,河池市,2021,10,22.0,128.5,73
59224,河池市,2021,11,21.5,45.2,42
59224,河池市,2021,12,24.2,38.4,47
59224,河池市,2022,1,25.9,71.6,40
59224,河池市,2022,2,27.3,44.4,45
59224,河池市,2022,3,27.8,28.0,40
59224,河池市,2022,4,28.9,66.1,56
59224,河池市,2022,5,28.3,274.9,200
59224,河池市,2022,6,26.6,216.6,126
59224,河池市,2022,7,24.1,284.0,115
59224,河池市,2022,8,24.1,113.7,112
59224,河池市,2022,9,23.1,135.8,84
59224,河池市,2022,10,22.5,75.2,101
59224,河池市,2022,11,23.4,10.9,40
59224,河池市,2022,12,22.9,57.7,46
59224,河池市,2023,1,25.2,16.6,40
59224,河池市,2023,2,26.2,69.2,69
59224,河池市,2023,3,28.5,28.4,86
59224,河池市,2023,4,29.2,100.2,74
59224,河池市,2023,5,26.9,422.2,200
59224,河池市,2023,6,26.2,370.0,148
59224,河池市,2023,7,26.0,294.9,127
59224,河池市,2023,8,22.6,164.1,132
59224,河池市,2023,9,24.2,153.6,104
59224,河池市,2023,10,21.8,107.5,59
59224,河池市,2023,11,23.7,35.6,42
59224,河池市,2023,12,24.2,54.2,40
59224,河池市,2024,1,26.2,72.5,54
59224,河池市,2024,2,27.3,57.2,61
59224,河池市,2024,3,28.0,85.8,41
59224,河池市,2024,4,28.4,24.1,48
59224,河池市,2024,5,27.2,120.7,149
59224,河池市,2024,6,26.3,170.9,120
59224,河池市,2024,7,24.0,333.5,114
59224,河池市,2024,8,25.1,191.4,112
59224,河池市,2024,9,23.3,61.2,90
59224,河池市,2024,10,21.2,208.6,72
59224,河池市,2024,11,23.6,54.8,40
59224,河池市,2024,12,25.4,57.7,40
59631,防城港市,2015,1,25.8,73.7,42
59631,防城港市,2015,2,29.0,46.7,58
59631,防城港市,2015,3,28.5,96.9,68
59631,防城港市,2015,4,31.5,40.1,58
59631,防城港市,2015,5,29.5,346.7,146
59631,防城港市,2015,6,29.8,392.3,149
59631,防城港市,2015,7,27.6,261.5,134
59631,防城港市,2015,8,26.9,306.5,93
59631,防城港市,2015,9,23.2,143.9,96
59631,防城港市,2015,10,24.7,191.7,95
59631,防城港市,2015,11,24.7,35.6,43
59631,防城港市,2015,12,24.4,32.9,40
59631,防城港市,2016,1,26.0,80.2,40
59631,防城港市,2016,2,30.1,42.3,77
59631,防城港市,2016,3,29.9,48.2,97
59631,防城港市,2016,4,31.2,119.0,80
59631,防城港市,2016,5,30.9,452.9,172
59631,防城港市,2016,6,29.0,449.1,181
59631,防城港市,2016,7,28.0,156.3,169
59631,防城港市,2016,8,25.1,270.9,126
59631,防城港市,2016,9,24.8,132.8,66
59631,防城港市,2016,10,24.3,83.2,103
59631,防城港市,2016,11,24.4,56.0,44
59631,防城港市,2016,12,26.8,31.8,40
59631,防城港市,2017,1,27.4,29.1,51
59631,防城港市,2017,2,29.3,81.9,79
59631,防城港市,2017,3,29.1,80.3,53
59631,防城港市,2017,4,29.1,50.6,55
59631,防城港市,2017,5,29.5,426.3,200
59631,防城港市,2017,6,28.3,452.8,150
59631,防城港市,2017,7,26.5,448.0,145
59631,防城港市,2017,8,24.7,94.4,86
59631,防城港市,2017,9,25.5,118.7,82
59631,防城港市,2017,10,23.5,235.6,100
59631,防城港市,2017,11,23.4,35.4,40
59631,防城港市,2017,12,27.1,46.1,41
59631,防城港市,2018,1,25.9,79.4,45
59631,防城港市,2018,2,30.2,21.2,47
59631,防城港市,2018,3,29.7,53.5,87
59631,防城港市,2018,4,30.7,37.0,50
59631,防城港市,2018,5,31.1,524.7,200
59631,防城港市,2018,6,27.7,290.6,169
59631,防城港市,2018,7,28.6,446.4,145
59631,防城港市,2018,8,26.0,353.1,123
59631,防城港市,2018,9,23.4,151.6,104
59631,防城港市,2018,10,24.3,165.4,84
59631,防城港市,2018,11,24.6,31.4,40
59631,防城港市,2018,12,25.3,86.7,40
59631,防城港市,2019,1,28.1,20.5,40
59631,防城港市,2019,2,30.2,127.1,56
59631,防城港市,2019,3,29.1,149.8,96
59631,防城港市,2019,4,29.7,42.2,77
59631,防城港市,2019,5,31.1,541.1,184
59631,防城港市,2019,6,29.4,257.1,126
59631,防城港市,2019,7,28.5,192.2,161
59631,防城港市,2019,8,25.3,185.3,92
59631,防城港市,2019,9,23.2,153.7,92
59631,防城港市,2019,10,23.8,137.3,64
59631,防城港市,2019,11,25.0,12.8,40
59631,防城港市,2019,12,24.8,32.6,40
59631,防城港市,2020,1,26.5,63.3,40
59631,防城港市,2020,2,28.7,73.9,80
59631,防城港市,2020,3,30.6,52.5,49
59631,防城港市,2020,4,29.2,37.6,71
59631,防城港市,2020,5,30.9,548.2,180
59631,防城港市,2020,6,27.7,390.4,115
59631,防城港市,2020,7,27.7,130.4,168
59631,防城港市,2020,8,25.2,121.5,85
59631,防城港市,2020,9,25.9,265.6,90
59631,防城港市,2020,10,24.3,151.3,90
59631,防城港市,2020,11,24.1,46.9,45
59631,防城港市,2020,12,24.5,83.8,40
59631,防城港市,2021,1,27.6,75.3,40
59631,防城港市,2021,2,29.6,69.1,87
59631,防城港市,2021,3,31.0,64.9,56
59631,防城港市,2021,4,28.9,104.5,71
59631,防城港市,2021,5,30.0,494.5,156
59631,防城港市,2021,6,28.3,300.0,200
59631,防城港市,2021,7,26.0,242.0,174
59631,防城港市,2021,8,25.0,165.1,87
59631,防城港市,2021,9,24.4,139.1,88
59631,防城港市,2021,10,23.0,180.9,104
59631,防城港市,2021,11,23.7,38.9,40
59631,防城港市,2021,12,25.8,42.5,45
59631,防城港市,2022,1,28.2,97.3,40
59631,防城港市,2022,2,30.0,68.8,81
59631,防城港市,2022,3,28.9,136.5,48
59631,防城港市,2022,4,30.5,38.0,82
59631,防城港市,2022,5,30.8,603.7,200
59631,防城港市,2022,6,27.7,439.8,141
59631,防城港市,2022,7,28.5,396.9,111
59631,防城港市,2022,8,26.5,239.5,127
59631,防城港市,2022,9,25.0,268.8,94
59631,防城港市,2022,10,23.1,218.3,99
59631,防城港市,2022,11,25.5,14.5,45
59631,防城港市,2022,12,25.4,54.6,40
59631,防城港市,2023,1,25.9,17.1,64
59631,防城港市,2023,2,28.9,62.2,54
59631,防城港市,2023,3,30.9,58.2,43
59631,防城港市,2023,4,30.1,41.1,50
59631,防城港市,2023,5,28.8,623.2,151
59631,防城港市,2023,6,27.6,420.6,154
59631,防城港市,2023,7,25.8,324.3,110
59631,防城港市,2023,8,24.2,232.6,120
59631,防城港市,2023,9,23.9,175.3,83
59631,防城港市,2023,10,22.8,208.8,89
59631,防城港市,2023,11,23.8,44.3,40
59631,防城港市,2023,12,25.1,35.6,41
59631,防城港市,2024,1,26.3,100.8,47
59631,防城港市,2024,2,30.0,126.4,73
59631,防城港市,2024,3,31.4,68.2,85
59631,防城港市,2024,4,31.9,115.9,61
59631,防城港市,2024,5,29.9,491.4,200
59631,防城港市,2024,6,29.6,410.0,124
59631,防城港市,2024,7,27.0,440.8,134
59631,防城港市,2024,8,26.6,278.6,114
59631,防城港市,2024,9,24.6,142.8,63
59631,防城港市,2024,10,24.1,130.7,71
59631,防城港市,2024,11,23.1,29.2,40
59631,防城港市,2024,12,26.9,51.8,40
