station_id,city,year,month,avg_temp_c,precipitation_mm,sunshine_hours,humidity_pct,pressure_hpa,wind_speed_ms,evapotranspiration_mm,soil_temp_c,soil_moisture_m3m3
59431,南宁市,2022,7,29.5,200.0,160.0,73,996.5,7.3,6.11,30.4,0.312
59431,南宁市,2022,7,29.5,200.0,160.0,72,995.5,5.5,5.7,30.7,0.294
59431,南宁市,2022,7,29.5,200.0,160.0,74,994.3,6.8,5.01,30.8,0.281
59431,南宁市,2022,7,29.5,200.0,160.0,70,993.9,7.4,6.04,31.7,0.267
59431,南宁市,2022,8,29.0,172.0,152.0,70,995.0,8.4,5.8,32.0,0.258
59431,南宁市,2022,8,29.0,172.0,152.0,66,996.6,7.2,5.91,32.6,0.254
59431,南宁市,2022,8,29.0,172.0,152.0,64,996.2,7.3,6.04,33.3,0.255
59431,南宁市,2022,8,29.0,172.0,152.0,79,994.3,6.0,3.66,31.3,0.278
59431,南宁市,2022,8,29.0,172.0,152.0,91,993.8,7.0,1.92,27.8,0.46
59431,南宁市,2022,8,29.0,172.0,152.0,89,995.7,11.8,2.95,27.1,0.482
59431,南宁市,2022,8,29.0,172.0,152.0,86,996.5,7.6,3.83,28.0,0.477
59431,南宁市,2022,8,29.0,172.0,152.0,86,995.8,6.0,4.63,28.6,0.46
59431,南宁市,2022,8,29.0,172.0,152.0,83,994.2,7.2,4.7,28.7,0.452
59431,南宁市,2022,8,29.0,172.0,152.0,83,991.3,14.6,2.67,27.2,0.474
59431,南宁市,2022,8,29.0,172.0,152.0,90,993.5,16.4,2.41,26.2,0.505
59431,南宁市,2022,8,29.0,172.0,152.0,89,997.3,6.8,3.37,27.1,0.495
59431,南宁市,2022,8,29.0,172.0,152.0,87,996.9,8.1,4.28,27.6,0.494
59431,南宁市,2022,8,29.0,172.0,152.0,86,996.2,7.4,4.67,28.6,0.47
59431,南宁市,2022,8,29.0,172.0,152.0,83,995.5,8.2,4.63,29.3,0.445
59431,南宁市,2022,8,29.0,172.0,152.0,84,995.3,5.9,4.76,29.9,0.424
59431,南宁市,2022,8,29.0,172.0,152.0,85,995.3,6.1,4.17,29.5,0.443
59431,南宁市,2022,8,29.0,172.0,152.0,83,994.4,4.9,4.66,30.0,0.433
59431,南宁市,2022,8,29.0,172.0,152.0,83,994.1,6.6,4.83,30.0,0.446
59431,南宁市,2022,8,29.0,172.0,152.0,85,994.2,10.5,3.91,29.1,0.437
59431,南宁市,2022,8,29.0,172.0,152.0,86,995.5,14.2,3.26,27.4,0.472
59431,南宁市,2022,8,29.0,172.0,152.0,86,996.4,8.5,4.06,28.2,0.469
59431,南宁市,2022,8,29.0,172.0,152.0,82,996.3,5.0,4.74,29.5,0.445
59431,南宁市,2022,8,29.0,172.0,152.0,83,994.2,4.3,4.88,30.6,0.413
59431,南宁市,2022,8,29.0,172.0,152.0,82,990.1,17.2,4.5,29.2,0.417
59431,南宁市,2022,8,29.0,172.0,152.0,89,996.7,16.2,2.63,26.7,0.485
59431,南宁市,2022,8,29.0,172.0,152.0,83,998.8,9.6,4.67,27.9,0.479
59431,南宁市,2022,8,29.0,172.0,152.0,81,998.0,8.8,4.91,28.9,0.449
59431,南宁市,2022,8,29.0,172.0,152.0,80,999.4,7.6,5.19,29.7,0.424
59431,南宁市,2022,8,29.0,172.0,152.0,79,999.2,5.9,4.78,30.0,0.402
59431,南宁市,2022,8,29.0,172.0,152.0,88,998.0,5.6,3.39,29.0,0.431
59431,南宁市,2022,9,27.5,90.0,145.0,81,1000.0,8.2,4.23,28.0,0.47
59431,南宁市,2022,9,27.5,90.0,145.0,69,998.9,7.5,5.13,28.7,0.433
59431,南宁市,2022,9,27.5,90.0,145.0,68,996.6,6.5,4.8,28.7,0.402
59431,南宁市,2022,9,27.5,90.0,145.0,60,997.1,8.9,5.66,28.6,0.376
59431,南宁市,2022,9,27.5,90.0,145.0,58,997.4,9.7,5.92,28.6,0.351
59431,南宁市,2022,9,27.5,90.0,145.0,61,998.7,7.9,5.92,28.6,0.329
59431,南宁市,2022,9,27.5,90.0,145.0,71,1002.0,7.3,4.75,29.6,0.32
59431,南宁市,2022,9,27.5,90.0,145.0,87,1003.9,6.7,3.55,28.0,0.382
59431,南宁市,2022,9,27.5,90.0,145.0,89,1003.7,4.3,3.41,27.6,0.462
59431,南宁市,2022,9,27.5,90.0,145.0,89,1002.3,3.4,3.53,27.7,0.461
59431,南宁市,2022,9,27.5,90.0,145.0,87,1000.9,5.8,2.84,27.3,0.433
59431,南宁市,2022,9,27.5,90.0,145.0,85,999.7,6.6,3.97,27.6,0.406
59431,南宁市,2022,9,27.5,90.0,145.0,85,999.7,5.3,4.35,28.0,0.404
59431,南宁市,2022,9,27.5,90.0,145.0,77,999.4,5.3,4.41,28.1,0.406
59431,南宁市,2022,9,27.5,90.0,145.0,79,996.9,5.4,4.28,28.7,0.383
59431,南宁市,2022,9,27.5,90.0,145.0,73,995.3,7.8,5.19,29.2,0.374
59431,南宁市,2022,9,27.5,90.0,145.0,75,996.6,6.1,4.74,29.8,0.347
59431,南宁市,2022,9,27.5,90.0,145.0,70,996.8,4.7,4.86,30.4,0.327
59431,南宁市,2022,9,27.5,90.0,145.0,68,996.8,6.6,5.13,30.9,0.308
59431,南宁市,2022,9,27.5,90.0,145.0,83,997.6,6.7,3.83,29.2,0.403
59431,南宁市,2022,9,27.5,90.0,145.0,85,999.8,6.5,3.93,28.1,0.441
59431,南宁市,2022,9,27.5,90.0,145.0,81,1000.7,6.3,4.33,28.4,0.407
59431,南宁市,2022,9,27.5,90.0,145.0,77,1001.4,7.7,4.33,28.1,0.383
59431,南宁市,2022,9,27.5,90.0,145.0,76,1001.7,6.9,3.93,27.3,0.384
59431,南宁市,2022,9,27.5,90.0,145.0,74,1001.2,6.1,4.69,28.3,0.372
59431,南宁市,2022,9,27.5,90.0,145.0,70,1000.1,6.7,4.83,28.4,0.349
59431,南宁市,2022,9,27.5,90.0,145.0,67,997.7,8.2,5.1,28.6,0.33
59431,南宁市,2022,9,27.5,90.0,145.0,67,997.3,10.4,3.44,27.9,0.34
59431,南宁市,2022,9,27.5,90.0,145.0,84,998.5,8.5,2.52,26.7,0.448
59431,南宁市,2022,9,27.5,90.0,145.0,93,1000.4,9.7,1.27,25.2,0.505
59431,南宁市,2022,10,24.0,65.0,132.0,93,1001.1,11.6,1.48,25.2,0.504
59431,南宁市,2022,10,24.0,65.0,132.0,88,1001.9,7.8,3.01,26.3,0.493
59431,南宁市,2022,10,24.0,65.0,132.0,89,1003.1,5.8,3.44,27.0,0.479
59431,南宁市,2022,10,24.0,65.0,132.0,83,1004.0,4.5,3.94,27.7,0.461
59431,南宁市,2022,10,24.0,65.0,132.0,81,1003.7,5.1,4.11,28.0,0.438
59431,南宁市,2022,10,24.0,65.0,132.0,82,1004.2,7.6,3.92,28.1,0.421
59431,南宁市,2022,10,24.0,65.0,132.0,73,1006.0,10.8,4.04,26.1,0.417
59431,南宁市,2022,10,24.0,65.0,132.0,68,1006.4,8.2,3.93,25.1,0.4
59431,南宁市,2022,10,24.0,65.0,132.0,69,1009.2,12.1,2.87,23.4,0.415
59431,南宁市,2022,10,24.0,65.0,132.0,50,1011.8,14.9,5.04,22.7,0.385
59431,南宁市,2022,10,24.0,65.0,132.0,45,1008.7,9.7,4.76,21.9,0.363
59431,南宁市,2022,10,24.0,65.0,132.0,49,1006.9,7.9,4.52,22.2,0.344
59431,南宁市,2022,10,24.0,65.0,132.0,50,1005.5,9.0,4.75,22.1,0.328
59431,南宁市,2022,10,24.0,65.0,132.0,44,1003.8,11.5,5.35,22.5,0.313
59431,南宁市,2022,10,24.0,65.0,132.0,43,1003.7,11.9,5.47,23.2,0.301
59431,南宁市,2022,10,24.0,65.0,132.0,43,1004.6,13.6,5.87,23.7,0.29
59431,南宁市,2022,10,24.0,65.0,132.0,44,1004.9,16.5,6.42,25.0,0.281
59431,南宁市,2022,10,24.0,65.0,132.0,38,1006.1,17.0,6.37,25.0,0.275
59431,南宁市,2022,10,24.0,65.0,132.0,39,1007.0,12.9,4.31,22.1,0.289
59431,南宁市,2022,10,24.0,65.0,132.0,86,1008.2,11.3,1.33,18.9,0.453
59431,南宁市,2022,10,24.0,65.0,132.0,78,1008.2,9.2,3.01,21.0,0.47
59431,南宁市,2022,10,24.0,65.0,132.0,76,1006.7,8.3,3.92,23.5,0.447
59431,南宁市,2022,10,24.0,65.0,132.0,67,1005.5,7.8,4.17,24.0,0.425
59431,南宁市,2022,10,24.0,65.0,132.0,59,1005.1,6.8,4.15,24.0,0.405
59431,南宁市,2022,10,24.0,65.0,132.0,77,1006.2,6.5,3.49,25.1,0.39
59431,南宁市,2022,10,24.0,65.0,132.0,76,1005.6,6.7,3.65,25.3,0.378
59431,南宁市,2022,10,24.0,65.0,132.0,76,1005.3,6.0,3.59,25.3,0.365
59431,南宁市,2022,10,24.0,65.0,132.0,63,1006.5,8.6,4.0,24.7,0.354
59431,南宁市,2022,10,24.0,65.0,132.0,65,1006.4,8.0,3.91,24.1,0.345
59431,南宁市,2022,10,24.0,65.0,132.0,60,1005.3,13.0,4.5,24.1,0.334
59431,南宁市,2022,10,24.0,65.0,132.0,56,1005.5,15.5,4.91,23.3,0.322
59431,南宁市,2022,11,19.5,45.0,106.0,55,1004.6,11.3,4.44,22.3,0.312
59431,南宁市,2022,11,19.5,45.0,106.0,59,1002.5,9.3,4.15,21.6,0.304
59431,南宁市,2022,11,19.5,45.0,106.0,58,1003.7,7.3,3.41,22.6,0.302
59431,南宁市,2022,11,19.5,45.0,106.0,57,1007.3,10.6,4.17,23.4,0.302
59431,南宁市,2022,11,19.5,45.0,106.0,62,1010.0,11.1,2.85,22.4,0.31
59431,南宁市,2022,11,19.5,45.0,106.0,74,1008.6,6.1,2.83,21.9,0.312
59431,南宁市,2022,11,19.5,45.0,106.0,74,1007.2,6.0,3.18,22.1,0.313
59431,南宁市,2022,11,19.5,45.0,106.0,74,1006.9,4.2,3.17,22.6,0.311
59431,南宁市,2022,11,19.5,45.0,106.0,80,1006.7,5.2,2.65,23.3,0.31
59431,南宁市,2022,11,19.5,45.0,106.0,79,1006.0,6.8,3.03,24.6,0.313
59431,南宁市,2022,11,19.5,45.0,106.0,78,1005.4,9.3,3.19,24.7,0.309
59431,南宁市,2022,11,19.5,45.0,106.0,78,1004.3,7.0,2.72,24.7,0.299
59431,南宁市,2022,11,19.5,45.0,106.0,74,1005.2,6.1,3.5,25.7,0.292
59431,南宁市,2022,11,19.5,45.0,106.0,69,1005.8,10.3,3.24,25.2,0.287
59431,南宁市,2022,11,19.5,45.0,106.0,68,1005.4,8.5,2.41,23.8,0.29
59431,南宁市,2022,11,19.5,45.0,106.0,81,1003.6,6.4,2.0,23.3,0.333
59431,南宁市,2022,11,19.5,45.0,106.0,88,1003.1,10.2,1.93,23.3,0.409
59431,南宁市,2022,11,19.5,45.0,106.0,84,1004.0,9.7,2.05,24.1,0.391
59431,南宁市,2022,11,19.5,45.0,106.0,82,1006.0,8.2,1.55,23.0,0.434
59431,南宁市,2022,11,19.5,45.0,106.0,77,1004.5,4.8,2.57,22.9,0.417
59431,南宁市,2022,11,19.5,45.0,106.0,79,1002.4,6.5,2.7,23.6,0.397
59431,南宁市,2022,11,19.5,45.0,106.0,84,1002.4,7.3,1.46,23.8,0.387
59431,南宁市,2022,11,19.5,45.0,106.0,82,1004.1,10.0,1.3,22.0,0.394
59431,南宁市,2022,11,19.5,45.0,106.0,82,1005.1,7.6,1.39,21.2,0.417
59431,南宁市,2022,11,19.5,45.0,106.0,91,1005.7,4.5,0.86,20.5,0.482
59431,南宁市,2022,11,19.5,45.0,106.0,90,1004.2,6.2,1.25,20.8,0.504
59431,南宁市,2022,11,19.5,45.0,106.0,88,999.0,16.2,2.43,23.4,0.486
59431,南宁市,2022,11,19.5,45.0,106.0,86,998.5,15.0,2.6,24.9,0.475
59431,南宁市,2022,11,19.5,45.0,106.0,91,1001.1,10.2,2.1,25.3,0.469
59431,南宁市,2022,11,19.5,45.0,106.0,77,1009.3,12.3,1.2,19.3,0.482
59431,南宁市,2022,12,14.0,32.0,96.0,70,1014.7,14.7,1.23,13.2,0.479
59431,南宁市,2022,12,14.0,32.0,96.0,68,1013.3,11.2,1.63,12.4,0.476
59431,南宁市,2022,12,14.0,32.0,96.0,73,1009.5,5.9,1.18,13.4,0.466
59431,南宁市,2022,12,14.0,32.0,96.0,77,1011.5,10.3,1.19,13.6,0.466
59431,南宁市,2022,12,14.0,32.0,96.0,69,1014.1,11.7,2.17,14.2,0.46
59431,南宁市,2022,12,14.0,32.0,96.0,69,1011.4,9.4,2.41,14.0,0.446
59431,南宁市,2022,12,14.0,32.0,96.0,71,1010.7,7.0,1.35,14.3,0.436
59431,南宁市,2022,12,14.0,32.0,96.0,72,1009.8,7.1,1.95,16.2,0.43
59431,南宁市,2022,12,14.0,32.0,96.0,73,1008.3,6.7,1.78,16.1,0.425
59431,南宁市,2022,12,14.0,32.0,96.0,67,1007.8,7.6,2.01,16.9,0.416
59431,南宁市,2022,12,14.0,32.0,96.0,56,1009.3,11.8,3.14,17.0,0.405
59431,南宁市,2022,12,14.0,32.0,96.0,49,1011.7,11.4,2.74,15.8,0.391
59431,南宁市,2022,12,14.0,32.0,96.0,50,1011.4,10.0,3.09,14.7,0.381
59431,南宁市,2022,12,14.0,32.0,96.0,45,1013.0,11.9,3.34,14.9,0.37
59431,南宁市,2022,12,14.0,32.0,96.0,61,1007.8,6.5,2.62,14.4,0.359
59431,南宁市,2022,12,14.0,32.0,96.0,61,1009.0,10.7,2.66,15.4,0.349
59431,南宁市,2022,12,14.0,32.0,96.0,40,1019.1,20.0,3.96,15.3,0.341
59431,南宁市,2022,12,14.0,32.0,96.0,35,1018.5,14.0,3.64,13.7,0.334
59431,南宁市,2022,12,14.0,32.0,96.0,48,1011.5,6.5,2.78,12.5,0.327
59431,南宁市,2022,12,14.0,32.0,96.0,62,1008.5,6.7,2.46,13.5,0.322
59431,南宁市,2022,12,14.0,32.0,96.0,48,1009.5,8.3,3.01,15.4,0.318
59431,南宁市,2022,12,14.0,32.0,96.0,43,1007.5,7.3,3.35,16.2,0.312
59431,南宁市,2022,12,14.0,32.0,96.0,46,1008.7,7.3,3.18,16.5,0.309
59431,南宁市,2022,12,14.0,32.0,96.0,55,1011.0,6.0,1.89,16.0,0.307
59431,南宁市,2022,12,14.0,32.0,96.0,62,1010.5,8.6,3.1,15.6,0.304
59431,南宁市,2022,12,14.0,32.0,96.0,67,1011.4,7.1,2.85,16.5,0.3
59431,南宁市,2022,12,14.0,32.0,96.0,54,1011.2,11.4,2.87,17.3,0.298
59431,南宁市,2022,12,14.0,32.0,96.0,56,1015.2,13.1,2.23,15.3,0.297
59431,南宁市,2022,12,14.0,32.0,96.0,62,1017.8,10.5,2.04,13.2,0.311
59431,南宁市,2022,12,14.0,32.0,96.0,61,1017.7,8.5,2.12,13.6,0.319
59431,南宁市,2022,12,14.0,32.0,96.0,61,1016.1,8.5,2.67,13.9,0.317
59431,南宁市,2023,1,14.0,35.0,88.0,62,1014.7,7.4,2.61,14.4,0.316
59431,南宁市,2023,1,14.0,35.0,88.0,66,1015.7,10.1,1.65,15.1,0.321
59431,南宁市,2023,1,14.0,35.0,88.0,62,1015.8,10.3,2.1,14.8,0.333
59431,南宁市,2023,1,14.0,35.0,88.0,62,1013.5,8.9,2.48,16.4,0.33
59431,南宁市,2023,1,14.0,35.0,88.0,73,1014.0,7.1,2.1,17.3,0.328
59431,南宁市,2023,1,14.0,35.0,88.0,65,1015.7,10.0,3.03,17.3,0.325
59431,南宁市,2023,1,14.0,35.0,88.0,65,1011.2,6.2,2.84,16.7,0.315
59431,南宁市,2023,1,14.0,35.0,88.0,77,1009.8,5.6,0.94,16.8,0.312
59431,南宁市,2023,1,14.0,35.0,88.0,82,1009.9,5.5,1.57,17.7,0.326
59431,南宁市,2023,1,14.0,35.0,88.0,88,1009.1,6.2,0.74,17.0,0.35
59431,南宁市,2023,1,14.0,35.0,88.0,93,1006.3,7.6,0.71,16.7,0.447
59431,南宁市,2023,1,14.0,35.0,88.0,94,1002.2,6.5,0.81,17.6,0.446
59431,南宁市,2023,1,14.0,35.0,88.0,87,998.3,12.1,2.21,19.7,0.426
59431,南宁市,2023,1,14.0,35.0,88.0,82,998.2,11.1,2.55,21.1,0.408
59431,南宁市,2023,1,14.0,35.0,88.0,58,1008.8,17.2,2.08,16.2,0.395
59431,南宁市,2023,1,14.0,35.0,88.0,52,1014.5,13.3,2.58,12.6,0.383
59431,南宁市,2023,1,14.0,35.0,88.0,50,1016.1,10.1,1.87,11.0,0.379
59431,南宁市,2023,1,14.0,35.0,88.0,49,1016.3,8.8,2.49,12.6,0.375
59431,南宁市,2023,1,14.0,35.0,88.0,58,1013.8,6.6,2.81,13.0,0.367
59431,南宁市,2023,1,14.0,35.0,88.0,56,1012.3,6.5,2.4,14.5,0.358
59431,南宁市,2023,1,14.0,35.0,88.0,63,1008.2,8.1,2.35,15.2,0.349
59431,南宁市,2023,1,14.0,35.0,88.0,83,1005.9,7.1,1.35,17.1,0.352
59431,南宁市,2023,1,14.0,35.0,88.0,70,1008.3,9.3,2.1,16.1,0.353
59431,南宁市,2023,1,14.0,35.0,88.0,42,1018.2,18.7,4.01,15.2,0.347
59431,南宁市,2023,1,14.0,35.0,88.0,48,1012.3,9.5,3.15,13.6,0.336
59431,南宁市,2023,1,14.0,35.0,88.0,81,1008.8,8.9,1.07,13.1,0.331
59431,南宁市,2023,1,14.0,35.0,88.0,51,1016.3,15.1,3.13,13.1,0.343
59431,南宁市,2023,1,14.0,35.0,88.0,29,1016.0,11.4,3.87,13.3,0.337
59431,南宁市,2023,1,14.0,35.0,88.0,41,1014.5,7.6,3.47,13.9,0.323
59431,南宁市,2023,1,14.0,35.0,88.0,52,1011.8,5.4,3.27,13.4,0.311
59431,南宁市,2023,1,14.0,35.0,88.0,70,1005.7,12.2,2.85,14.7,0.297
59431,南宁市,2023,2,16.5,42.0,98.0,80,1003.3,9.8,1.97,18.4,0.295
59431,南宁市,2023,2,16.5,42.0,98.0,83,1006.4,8.2,1.94,19.9,0.295
59431,南宁市,2023,2,16.5,42.0,98.0,83,1007.5,7.6,0.77,16.7,0.31
59431,南宁市,2023,2,16.5,42.0,98.0,90,1005.5,10.0,1.19,15.7,0.413
59431,南宁市,2023,2,16.5,42.0,98.0,92,1005.0,8.1,0.59,13.9,0.502
59431,南宁市,2023,2,16.5,42.0,98.0,91,1003.9,5.8,0.76,14.0,0.501
59431,南宁市,2023,2,16.5,42.0,98.0,90,1004.5,7.1,0.76,14.8,0.5
59431,南宁市,2023,2,16.5,42.0,98.0,91,1003.9,9.6,0.98,15.7,0.499
59431,南宁市,2023,2,16.5,42.0,98.0,93,1004.0,8.5,0.99,17.7,0.503
59431,南宁市,2023,2,16.5,42.0,98.0,90,1003.5,8.4,0.87,16.8,0.498
59431,南宁市,2023,2,16.5,42.0,98.0,91,999.9,14.0,1.58,19.5,0.483
59431,南宁市,2023,2,16.5,42.0,98.0,91,998.7,16.0,1.89,21.0,0.467
59431,南宁市,2023,2,16.5,42.0,98.0,80,1003.4,11.9,1.7,20.1,0.462
59431,南宁市,2023,2,16.5,42.0,98.0,57,1011.5,13.8,3.18,17.1,0.45
59431,南宁市,2023,2,16.5,42.0,98.0,58,1014.6,12.8,3.25,15.5,0.436
59431,南宁市,2023,2,16.5,42.0,98.0,65,1014.1,8.8,2.8,15.8,0.427
59431,南宁市,2023,2,16.5,42.0,98.0,76,1010.1,8.3,2.3,16.8,0.419
59431,南宁市,2023,2,16.5,42.0,98.0,81,1007.3,8.3,2.15,18.3,0.415
59431,南宁市,2023,2,16.5,42.0,98.0,75,1010.3,9.8,1.81,18.5,0.422
59431,南宁市,2023,2,16.5,42.0,98.0,68,1010.0,8.0,3.45,17.8,0.422
59431,南宁市,2023,2,16.5,42.0,98.0,69,1010.5,9.5,2.61,18.4,0.405
59431,南宁市,2023,2,16.5,42.0,98.0,68,1010.7,9.8,1.96,18.5,0.396
59431,南宁市,2023,2,16.5,42.0,98.0,69,1007.4,9.2,2.58,19.2,0.389
59431,南宁市,2023,2,16.5,42.0,98.0,61,1011.9,13.1,2.76,18.3,0.383
59431,南宁市,2023,2,16.5,42.0,98.0,54,1017.9,13.6,4.09,16.8,0.379
59431,南宁市,2023,2,16.5,42.0,98.0,53,1019.7,11.8,3.88,16.5,0.37
59431,南宁市,2023,2,16.5,42.0,98.0,65,1015.8,7.0,3.51,16.5,0.36
59431,南宁市,2023,2,16.5,42.0,98.0,74,1012.3,8.1,2.74,17.6,0.349
59431,南宁市,2023,3,20.0,68.0,112.0,77,1011.9,5.8,2.6,19.0,0.34
59431,南宁市,2023,3,20.0,68.0,112.0,62,1013.5,8.4,4.02,20.4,0.332
59431,南宁市,2023,3,20.0,68.0,112.0,73,1014.1,7.3,2.13,19.9,0.325
59431,南宁市,2023,3,20.0,68.0,112.0,66,1014.6,6.2,3.48,20.7,0.324
59431,南宁市,2023,3,20.0,68.0,112.0,67,1012.2,6.7,3.72,20.4,0.315
59431,南宁市,2023,3,20.0,68.0,112.0,66,1009.8,12.5,4.1,21.8,0.306
59431,南宁市,2023,3,20.0,68.0,112.0,70,1008.8,11.6,2.84,21.4,0.303
59431,南宁市,2023,3,20.0,68.0,112.0,74,1008.7,8.4,2.25,21.8,0.303
59431,南宁市,2023,3,20.0,68.0,112.0,74,1008.3,5.5,3.14,22.3,0.3
59431,南宁市,2023,3,20.0,68.0,112.0,71,1005.1,11.7,4.08,22.5,0.292
59431,南宁市,2023,3,20.0,68.0,112.0,74,1006.5,10.1,2.78,22.8,0.286
59431,南宁市,2023,3,20.0,68.0,112.0,68,1010.3,12.4,2.8,22.1,0.285
59431,南宁市,2023,3,20.0,68.0,112.0,40,1012.3,10.4,4.41,20.7,0.297
59431,南宁市,2023,3,20.0,68.0,112.0,65,1004.5,12.3,3.74,20.3,0.292
59431,南宁市,2023,3,20.0,68.0,112.0,79,1004.9,10.6,1.94,21.2,0.295
59431,南宁市,2023,3,20.0,68.0,112.0,74,1006.0,14.1,3.27,22.5,0.307
59431,南宁市,2023,3,20.0,68.0,112.0,79,1004.9,11.2,2.66,23.0,0.307
59431,南宁市,2023,3,20.0,68.0,112.0,75,1004.0,12.6,2.28,22.5,0.312
59431,南宁市,2023,3,20.0,68.0,112.0,82,1002.0,14.1,1.74,22.1,0.331
59431,南宁市,2023,3,20.0,68.0,112.0,83,998.5,17.4,2.47,22.5,0.326
59431,南宁市,2023,3,20.0,68.0,112.0,80,995.1,14.7,4.32,24.6,0.327
59431,南宁市,2023,3,20.0,68.0,112.0,74,993.1,13.1,5.16,26.8,0.321
59431,南宁市,2023,3,20.0,68.0,112.0,75,993.6,13.5,4.38,26.9,0.363
59431,南宁市,2023,3,20.0,68.0,112.0,77,998.5,12.8,2.47,24.6,0.372
59431,南宁市,2023,3,20.0,68.0,112.0,79,1002.9,10.3,1.65,20.8,0.371
59431,南宁市,2023,3,20.0,68.0,112.0,73,1004.4,10.8,2.69,18.6,0.422
59431,南宁市,2023,3,20.0,68.0,112.0,74,1006.6,10.6,2.69,17.9,0.466
59431,南宁市,2023,3,20.0,68.0,112.0,84,1007.6,6.9,1.08,16.5,0.466
59431,南宁市,2023,3,20.0,68.0,112.0,86,1005.9,5.9,1.14,16.6,0.493
59431,南宁市,2023,3,20.0,68.0,112.0,79,1003.2,4.8,2.59,18.8,0.467
59431,南宁市,2023,3,20.0,68.0,112.0,86,1002.0,6.6,1.96,19.6,0.467
59431,南宁市,2023,4,24.0,125.0,135.0,88,1000.3,7.7,1.48,20.7,0.465
59431,南宁市,2023,4,24.0,125.0,135.0,87,997.2,15.3,2.67,23.1,0.462
59431,南宁市,2023,4,24.0,125.0,135.0,85,995.7,19.1,3.28,24.5,0.452
59431,南宁市,2023,4,24.0,125.0,135.0,85,994.0,16.3,3.45,25.2,0.458
59431,南宁市,2023,4,24.0,125.0,135.0,81,995.6,11.7,4.01,26.0,0.445
59431,南宁市,2023,4,24.0,125.0,135.0,70,1001.7,12.4,2.51,23.3,0.448
59431,南宁市,2023,4,24.0,125.0,135.0,62,1006.2,10.6,4.73,21.9,0.436
59431,南宁市,2023,4,24.0,125.0,135.0,70,1010.0,9.7,2.28,20.5,0.43
59431,南宁市,2023,4,24.0,125.0,135.0,81,1007.3,5.6,1.72,19.6,0.446
59431,南宁市,2023,4,24.0,125.0,135.0,91,1002.5,6.4,1.19,19.7,0.481
59431,南宁市,2023,4,24.0,125.0,135.0,91,999.9,11.0,1.99,22.2,0.479
59431,南宁市,2023,4,24.0,125.0,135.0,83,1000.4,10.2,3.19,24.2,0.462
59431,南宁市,2023,4,24.0,125.0,135.0,82,999.7,16.7,2.78,24.1,0.461
59431,南宁市,2023,4,24.0,125.0,135.0,84,999.2,12.1,2.74,24.6,0.459
59431,南宁市,2023,4,24.0,125.0,135.0,79,1002.1,10.9,3.42,24.2,0.47
59431,南宁市,2023,4,24.0,125.0,135.0,74,999.3,6.7,5.06,24.2,0.441
59431,南宁市,2023,4,24.0,125.0,135.0,83,997.7,17.5,2.77,24.4,0.425
59431,南宁市,2023,4,24.0,125.0,135.0,85,995.8,16.1,3.08,25.9,0.423
59431,南宁市,2023,4,24.0,125.0,135.0,86,993.6,6.2,3.63,26.2,0.492
59431,南宁市,2023,4,24.0,125.0,135.0,87,992.4,7.6,2.76,26.2,0.472
59431,南宁市,2023,4,24.0,125.0,135.0,85,992.6,12.8,4.18,27.2,0.466
59431,南宁市,2023,4,24.0,125.0,135.0,83,994.8,17.0,3.81,26.9,0.463
59431,南宁市,2023,4,24.0,125.0,135.0,87,998.4,13.6,3.19,26.8,0.47
59431,南宁市,2023,4,24.0,125.0,135.0,81,1003.5,11.0,2.16,23.5,0.5
59431,南宁市,2023,4,24.0,125.0,135.0,70,1006.6,11.6,3.54,20.9,0.485
59431,南宁市,2023,4,24.0,125.0,135.0,66,1004.7,8.0,4.72,22.2,0.464
59431,南宁市,2023,4,24.0,125.0,135.0,83,1001.8,14.1,2.17,22.5,0.446
59431,南宁市,2023,4,24.0,125.0,135.0,83,1000.5,16.8,3.26,24.5,0.449
59431,南宁市,2023,4,24.0,125.0,135.0,80,1003.0,11.7,2.46,23.2,0.485
59431,南宁市,2023,4,24.0,125.0,135.0,64,1003.7,6.5,4.09,22.4,0.471
59431,南宁市,2023,5,27.5,185.0,152.0,72,1002.1,8.9,4.17,22.9,0.449
59431,南宁市,2023,5,27.5,185.0,152.0,81,1001.4,16.6,4.31,25.0,0.44
59431,南宁市,2023,5,27.5,185.0,152.0,81,999.5,18.9,4.28,26.0,0.439
59431,南宁市,2023,5,27.5,185.0,152.0,81,994.7,19.9,4.54,26.9,0.429
59431,南宁市,2023,5,27.5,185.0,152.0,79,990.6,17.5,4.91,27.7,0.413
59431,南宁市,2023,5,27.5,185.0,152.0,78,989.7,13.8,5.69,29.3,0.4
59431,南宁市,2023,5,27.5,185.0,152.0,80,995.0,14.6,3.33,26.9,0.467
59431,南宁市,2023,5,27.5,185.0,152.0,76,1001.3,12.5,2.3,22.9,0.475
59431,南宁市,2023,5,27.5,185.0,152.0,83,1001.8,7.9,2.53,22.9,0.481
59431,南宁市,2023,5,27.5,185.0,152.0,94,1001.2,8.4,1.74,23.6,0.502
59431,南宁市,2023,5,27.5,185.0,152.0,85,1004.0,11.0,2.05,23.1,0.507
59431,南宁市,2023,5,27.5,185.0,152.0,76,1005.9,7.7,1.8,21.4,0.498
59431,南宁市,2023,5,27.5,185.0,152.0,88,1004.9,6.9,0.97,20.6,0.504
59431,南宁市,2023,5,27.5,185.0,152.0,87,1002.5,4.5,1.88,21.3,0.497
