station_id,city,year,month,avg_temp_c,precipitation_mm,sunshine_hours
59224,河池市,2021,9,27.1,169.0,300.0
59224,河池市,2021,10,20.9,106.7,180.0
59224,河池市,2021,11,16.3,120.7,150.0
59224,河池市,2021,12,12.6,27.2,180.0
59224,河池市,2022,1,11.2,140.4,60.0
59224,河池市,2022,2,8.7,124.3,90.0
59224,河池市,2022,3,19.1,99.5,120.0
59224,河池市,2022,4,20.4,213.0,210.0
59224,河池市,2022,5,22.1,424.0,150.0
59224,河池市,2022,6,26.2,763.8,180.0
59224,河池市,2022,7,28.1,171.4,300.0
59224,河池市,2022,8,28.1,205.3,300.0
59224,河池市,2022,9,27.1,70.1,300.0
59224,河池市,2022,10,23.0,34.2,270.0
59224,河池市,2022,11,20.3,66.0,180.0
59224,河池市,2022,12,11.2,21.4,180.0
59224,河池市,2023,1,12.0,7.9,210.0
59224,河池市,2023,2,14.0,73.1,120.0
59224,河池市,2023,3,18.0,117.7,150.0
59224,河池市,2023,4,21.9,222.9,180.0
59224,河池市,2023,5,24.7,161.8,240.0
59224,河池市,2023,6,27.0,388.3,270.0
59224,河池市,2023,7,28.5,239.3,330.0
59224,河池市,2023,8,26.9,344.5,270.0
59224,河池市,2023,9,26.2,199.2,270.0
59224,河池市,2023,10,22.5,42.7,240.0
59224,河池市,2023,11,18.2,66.0,210.0
59224,河池市,2023,12,13.4,34.7,210.0
59224,河池市,2024,1,12.7,167.1,90.0
59224,河池市,2024,2,12.9,71.4,120.0
59224,河池市,2024,3,18.1,127.5,150.0
59224,河池市,2024,4,23.5,284.4,180.0
59224,河池市,2024,5,24.0,330.5,210.0
59224,河池市,2024,6,26.3,751.1,150.0
59224,河池市,2024,7,28.2,271.5,300.0
59224,河池市,2024,8,27.6,291.0,300.0
59224,河池市,2024,9,27.0,143.6,300.0
59224,河池市,2024,10,21.7,89.2,240.0
59224,河池市,2024,11,19.2,2.9,270.0
59224,河池市,2024,12,12.4,24.8,180.0
59211,百色市,2015,1,14.0,81.8,180.0
59211,百色市,2015,2,16.7,43.7,210.0
59211,百色市,2015,3,19.0,106.5,150.0
59211,百色市,2015,4,23.3,66.2,270.0
59211,百色市,2015,5,26.8,197.4,240.0
59211,百色市,2015,6,27.7,182.1,240.0
59211,百色市,2015,7,27.3,168.3,270.0
59211,百色市,2015,8,26.7,175.3,240.0
59211,百色市,2015,9,25.3,132.3,180.0
59211,百色市,2015,10,22.7,90.9,240.0
59211,百色市,2015,11,19.5,129.0,150.0
59211,百色市,2015,12,13.3,121.1,150.0
59211,百色市,2016,1,12.2,85.0,120.0
59211,百色市,2016,2,13.1,12.9,210.0
59211,百色市,2016,3,18.7,43.3,240.0
59211,百色市,2016,4,24.5,104.1,240.0
59211,百色市,2016,5,25.6,193.6,240.0
59211,百色市,2016,6,27.7,115.6,300.0
59211,百色市,2016,7,28.2,90.2,270.0
59211,百色市,2016,8,28.0,275.4,270.0
59211,百色市,2016,9,26.8,80.4,330.0
59211,百色市,2016,10,24.6,68.8,240.0
59211,百色市,2016,11,18.2,55.1,210.0
59211,百色市,2016,12,15.9,17.5,240.0
59211,百色市,2017,1,15.4,78.3,90.0
59211,百色市,2017,2,16.2,20.4,150.0
59211,百色市,2017,3,18.3,123.9,150.0
59211,百色市,2017,4,23.6,41.5,240.0
59211,百色市,2017,5,25.8,146.5,270.0
59211,百色市,2017,6,26.8,381.3,180.0
59211,百色市,2017,7,26.7,277.0,240.0
59211,百色市,2017,8,26.8,390.8,210.0
59211,百色市,2017,9,26.6,189.7,270.0
59211,百色市,2017,10,22.4,170.5,210.0
59211,百色市,2017,11,18.1,32.7,150.0
59211,百色市,2017,12,13.5,21.4,150.0
59211,百色市,2018,1,13.2,84.5,120.0
59211,百色市,2018,2,14.3,7.1,180.0
59211,百色市,2018,3,20.4,44.7,240.0
59211,百色市,2018,4,23.8,31.9,240.0
59211,百色市,2018,5,27.0,211.6,240.0
59211,百色市,2018,6,26.9,275.9,240.0
59211,百色市,2018,7,27.4,412.0,270.0
59211,百色市,2018,8,27.3,334.6,270.0
59211,百色市,2018,9,25.8,294.7,270.0
59211,百色市,2018,10,21.7,105.1,180.0
59211,百色市,2018,11,18.3,67.1,210.0
59211,百色市,2018,12,14.2,88.5,120.0
59211,百色市,2019,1,13.2,64.2,150.0
59211,百色市,2019,2,16.4,87.1,150.0
59211,百色市,2019,3,19.0,79.7,180.0
59211,百色市,2019,4,24.4,116.2,240.0
59211,百色市,2019,5,25.2,197.9,210.0
59211,百色市,2019,6,27.4,380.7,240.0
59211,百色市,2019,7,27.3,367.4,240.0
59211,百色市,2019,8,28.2,257.5,300.0
59211,百色市,2019,9,25.7,187.1,300.0
59211,百色市,2019,10,22.7,141.1,240.0
59211,百色市,2019,11,18.8,41.6,210.0
59211,百色市,2019,12,14.3,30.0,210.0
59211,百色市,2020,1,15.7,49.2,180.0
59211,百色市,2020,2,16.6,69.5,180.0
59211,百色市,2020,3,19.9,120.8,210.0
59211,百色市,2020,4,20.5,83.3,210.0
59211,百色市,2020,5,28.1,193.6,300.0
59211,百色市,2020,6,28.1,275.8,300.0
59211,百色市,2020,7,28.9,157.2,300.0
59211,百色市,2020,8,27.4,202.4,300.0
59211,百色市,2020,9,25.5,272.5,180.0
59211,百色市,2020,10,21.0,174.7,180.0
59211,百色市,2020,11,18.7,40.3,210.0
59211,百色市,2020,12,12.8,30.1,180.0
59211,百色市,2021,1,12.8,16.9,210.0
59211,百色市,2021,2,18.0,60.7,210.0
59211,百色市,2021,3,20.4,100.6,210.0
59211,百色市,2021,4,22.3,148.2,150.0
59211,百色市,2021,5,26.7,239.4,300.0
59211,百色市,2021,6,27.4,331.7,270.0
59211,百色市,2021,7,28.0,232.1,300.0
59211,百色市,2021,8,28.2,224.7,300.0
59211,百色市,2021,9,27.5,164.5,300.0
59211,百色市,2021,10,22.3,221.5,180.0
59211,百色市,2021,11,17.8,73.8,150.0
59211,百色市,2021,12,14.2,22.0,180.0
59211,百色市,2022,1,13.9,162.4,90.0
59211,百色市,2022,2,11.3,64.7,90.0
59211,百色市,2022,3,20.9,122.3,180.0
59211,百色市,2022,4,22.1,162.0,240.0
59211,百色市,2022,5,23.0,489.9,180.0
59211,百色市,2022,6,26.7,307.8,210.0
59211,百色市,2022,7,28.4,142.1,300.0
59211,百色市,2022,8,28.0,220.5,300.0
59211,百色市,2022,9,26.1,231.8,270.0
59211,百色市,2022,10,22.8,54.0,240.0
59211,百色市,2022,11,21.7,60.6,210.0
59211,百色市,2022,12,13.4,28.0,150.0
59211,百色市,2023,1,13.9,3.7,210.0
59211,百色市,2023,2,16.8,51.9,150.0
59211,百色市,2023,3,20.8,43.5,180.0
59211,百色市,2023,4,25.3,72.7,270.0
59211,百色市,2023,5,27.1,172.6,270.0
59211,百色市,2023,6,28.6,240.4,270.0
59211,百色市,2023,7,29.6,267.8,330.0
59211,百色市,2023,8,27.2,392.7,270.0
59211,百色市,2023,9,26.7,191.9,270.0
59211,百色市,2023,10,24.1,103.2,240.0
59211,百色市,2023,11,19.8,66.5,240.0
59211,百色市,2023,12,15.6,24.0,210.0
59211,百色市,2024,1,15.0,71.1,120.0
59211,百色市,2024,2,16.6,8.8,150.0
59211,百色市,2024,3,21.1,25.1,210.0
59211,百色市,2024,4,26.4,124.7,240.0
59211,百色市,2024,5,25.7,282.0,240.0
59211,百色市,2024,6,27.0,548.2,210.0
59211,百色市,2024,7,28.4,248.3,330.0
59211,百色市,2024,8,27.5,292.4,270.0
59211,百色市,2024,9,26.6,391.0,270.0
59211,百色市,2024,10,22.6,83.2,240.0
59211,百色市,2024,11,20.4,5.3,270.0
59211,百色市,2024,12,14.2,33.6,180.0
59631,防城港市,2015,1,15.1,43.2,210.0
59631,防城港市,2015,2,17.4,22.6,210.0
59631,防城港市,2015,3,20.5,44.9,180.0
59631,防城港市,2015,4,23.6,24.7,300.0
59631,防城港市,2015,5,27.9,219.0,270.0
59631,防城港市,2015,6,29.1,265.6,270.0
59631,防城港市,2015,7,27.8,465.8,210.0
59631,防城港市,2015,8,28.3,226.5,270.0
59631,防城港市,2015,9,27.1,281.6,240.0
59631,防城港市,2015,10,24.6,66.1,270.0
59631,防城港市,2015,11,22.2,104.8,240.0
59631,防城港市,2015,12,15.7,95.3,150.0
59631,防城港市,2016,1,14.5,113.7,120.0
59631,防城港市,2016,2,14.0,3.0,210.0
59631,防城港市,2016,3,18.6,48.3,240.0
59631,防城港市,2016,4,25.1,59.0,300.0
59631,防城港市,2016,5,26.9,259.4,300.0
59631,防城港市,2016,6,28.7,233.3,270.0
59631,防城港市,2016,7,28.8,291.9,270.0
59631,防城港市,2016,8,28.5,566.6,270.0
59631,防城港市,2016,9,27.5,212.1,270.0
59631,防城港市,2016,10,25.9,176.7,300.0
59631,防城港市,2016,11,19.8,68.0,210.0
59631,防城港市,2016,12,17.5,51.3,240.0
59631,防城港市,2017,1,16.4,19.0,210.0
59631,防城港市,2017,2,16.3,23.4,210.0
59631,防城港市,2017,3,19.2,75.9,150.0
59631,防城港市,2017,4,22.5,83.2,270.0
59631,防城港市,2017,5,25.5,178.9,300.0
59631,防城港市,2017,6,27.9,318.9,270.0
59631,防城港市,2017,7,27.6,450.2,240.0
59631,防城港市,2017,8,28.0,454.2,210.0
59631,防城港市,2017,9,27.7,210.1,270.0
59631,防城港市,2017,10,23.3,157.3,240.0
59631,防城港市,2017,11,19.2,43.7,150.0
59631,防城港市,2017,12,15.0,13.4,150.0
59631,防城港市,2018,1,14.3,15.0,120.0
59631,防城港市,2018,2,14.8,7.7,150.0
59631,防城港市,2018,3,20.0,46.7,240.0
59631,防城港市,2018,4,22.5,45.7,240.0
59631,防城港市,2018,5,27.3,210.2,300.0
59631,防城港市,2018,6,28.1,293.9,270.0
59631,防城港市,2018,7,27.7,470.8,210.0
59631,防城港市,2018,8,27.8,532.2,210.0
59631,防城港市,2018,9,26.6,232.7,270.0
59631,防城港市,2018,10,23.0,64.0,270.0
59631,防城港市,2018,11,20.7,69.4,240.0
59631,防城港市,2018,12,15.3,85.8,150.0
59631,防城港市,2019,1,14.2,29.7,120.0
59631,防城港市,2019,2,17.7,90.7,150.0
59631,防城港市,2019,3,19.5,100.0,180.0
59631,防城港市,2019,4,25.0,95.8,270.0
59631,防城港市,2019,5,25.9,248.8,240.0
59631,防城港市,2019,6,28.6,309.2,240.0
59631,防城港市,2019,7,28.7,294.8,270.0
59631,防城港市,2019,8,28.3,565.5,240.0
59631,防城港市,2019,9,26.9,137.1,300.0
59631,防城港市,2019,10,24.5,66.7,300.0
59631,防城港市,2019,11,20.6,20.5,270.0
59631,防城港市,2019,12,16.9,15.1,240.0
59631,防城港市,2020,1,16.7,87.0,180.0
59631,防城港市,2020,2,17.2,70.8,180.0
59631,防城港市,2020,3,20.7,93.0,180.0
59631,防城港市,2020,4,20.4,66.5,180.0
59631,防城港市,2020,5,27.1,115.1,330.0
59631,防城港市,2020,6,29.1,169.5,300.0
59631,防城港市,2020,7,29.3,144.6,330.0
59631,防城港市,2020,8,27.8,461.6,240.0
59631,防城港市,2020,9,27.2,255.8,240.0
59631,防城港市,2020,10,22.2,274.7,240.0
59631,防城港市,2020,11,20.7,11.1,270.0
59631,防城港市,2020,12,14.4,32.1,210.0
59631,防城港市,2021,1,13.7,5.7,210.0
59631,防城港市,2021,2,17.9,83.3,240.0
59631,防城港市,2021,3,20.7,78.1,180.0
59631,防城港市,2021,4,23.2,169.4,210.0
59631,防城港市,2021,5,27.5,115.3,300.0
59631,防城港市,2021,6,28.5,292.2,270.0
59631,防城港市,2021,7,28.8,284.8,300.0
59631,防城港市,2021,8,28.3,343.5,270.0
59631,防城港市,2021,9,27.6,234.1,270.0
59631,防城港市,2021,10,22.5,272.7,180.0
59631,防城港市,2021,11,19.1,47.6,240.0
59631,防城港市,2021,12,15.9,9.4,210.0
59631,防城港市,2022,1,15.3,60.4,120.0
59631,防城港市,2022,2,11.9,190.9,120.0
59631,防城港市,2022,3,20.4,49.0,180.0
59631,防城港市,2022,4,21.9,81.9,270.0
59631,防城港市,2022,5,24.3,272.4,210.0
59631,防城港市,2022,6,28.1,314.1,240.0
59631,防城港市,2022,7,28.4,343.4,300.0
59631,防城港市,2022,8,27.9,461.3,270.0
59631,防城港市,2022,9,27.2,265.8,270.0
59631,防城港市,2022,10,23.3,115.3,300.0
59631,防城港市,2022,11,22.7,91.8,240.0
59631,防城港市,2022,12,13.5,4.0,210.0
59631,防城港市,2023,1,14.2,75.9,180.0
59631,防城港市,2023,2,17.4,68.0,180.0
59631,防城港市,2023,3,20.2,46.7,240.0
59631,防城港市,2023,4,23.5,94.3,210.0
59631,防城港市,2023,5,26.1,189.8,270.0
59631,防城港市,2023,6,27.9,467.7,240.0
59631,防城港市,2023,7,29.0,269.9,330.0
59631,防城港市,2023,8,27.7,305.3,240.0
59631,防城港市,2023,9,26.9,386.8,240.0
59631,防城港市,2023,10,24.3,171.7,240.0
59631,防城港市,2023,11,20.7,69.3,270.0
59631,防城港市,2023,12,16.0,26.1,210.0
59631,防城港市,2024,1,15.6,63.9,120.0
59631,防城港市,2024,2,15.6,37.1,120.0
59631,防城港市,2024,3,19.8,88.0,150.0
59631,防城港市,2024,4,25.6,71.0,270.0
59631,防城港市,2024,5,26.2,367.8,240.0
59631,防城港市,2024,6,28.1,420.1,240.0
59631,防城港市,2024,7,28.2,353.3,270.0
59631,防城港市,2024,8,28.3,267.4,270.0
59631,防城港市,2024,9,27.0,455.9,240.0
59631,防城港市,2024,10,24.0,64.3,270.0
59631,防城港市,2024,11,21.7,20.1,300.0
59631,防城港市,2024,12,16.0,11.3,210.0
